epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1007.42,1.18795,0.92053,1.41072,0.96764,0.96481,0.95506,0.68608,0.96547,0.85182,1.38622,0.0008516,0.0008516,0.0008516
60,1024.28,1.13914,0.90543,1.28777,0.96761,0.9639,0.95482,0.67676,0.98044,0.84995,1.42552,0.0008318,0.0008318,0.0008318
61,1040.71,1.08385,0.89107,1.31004,0.96761,0.9639,0.95482,0.67676,0.98044,0.84995,1.42552,0.000812,0.000812,0.000812
62,1057.51,1.10907,0.87543,1.26178,0.9614,0.93548,0.95457,0.68462,0.94141,0.8263,1.3831,0.0007922,0.0007922,0.0007922
63,1073.68,1.04591,0.85615,1.29325,0.96752,0.96108,0.95931,0.6933,0.89981,0.77337,1.34066,0.0007724,0.0007724,0.0007724
64,1090.55,1.16713,0.88176,1.37233,0.95818,0.96774,0.96402,0.67756,0.97846,0.78692,1.43029,0.0007526,0.0007526,0.0007526
65,1107.47,1.12663,0.84582,1.30289,0.95818,0.96774,0.96402,0.67756,0.97846,0.78692,1.43029,0.0007328,0.0007328,0.0007328
66,1124.23,1.05015,0.8489,1.27349,0.96094,0.96774,0.96193,0.63928,1.16266,0.84199,1.6297,0.000713,0.000713,0.000713
67,1141.46,1.06816,0.89977,1.30832,0.96085,0.96774,0.95781,0.59052,1.29307,0.90951,1.76739,0.0006932,0.0006932,0.0006932
68,1159.74,1.04885,0.82924,1.22762,0.94753,0.96774,0.9629,0.56134,1.37839,0.92967,1.8702,0.0006734,0.0006734,0.0006734
69,1178.06,1.09827,0.82507,1.26895,0.94753,0.96774,0.9629,0.56134,1.37839,0.92967,1.8702,0.0006536,0.0006536,0.0006536
70,1195.45,1.07023,0.8154,1.28761,0.93076,0.96774,0.96189,0.56615,1.33075,0.9047,1.81664,0.0006338,0.0006338,0.0006338
71,1212.2,1.02819,0.76559,1.21444,0.92982,0.96774,0.95877,0.61777,1.14412,0.8482,1.59817,0.000614,0.000614,0.000614
72,1228.75,1.06252,0.81835,1.25255,0.93369,0.96774,0.95709,0.67575,0.98197,0.79608,1.43791,0.0005942,0.0005942,0.0005942
73,1245.34,1.11108,0.76517,1.27314,0.93369,0.96774,0.95709,0.67575,0.98197,0.79608,1.43791,0.0005744,0.0005744,0.0005744
74,1261.82,1.14511,0.84057,1.32426,0.95566,0.96774,0.95098,0.70071,0.94005,0.75153,1.38475,0.0005546,0.0005546,0.0005546
75,1278.26,0.94393,0.70841,1.18447,0.96111,0.96774,0.9487,0.69632,1.02964,0.74198,1.44702,0.0005348,0.0005348,0.0005348
76,1294.81,0.94982,0.75294,1.18708,0.96301,0.96774,0.94715,0.63665,1.17826,0.74698,1.58123,0.000515,0.000515,0.000515
77,1311.14,1.06931,0.77533,1.25631,0.96301,0.96774,0.94715,0.63665,1.17826,0.74698,1.58123,0.0004952,0.0004952,0.0004952
78,1327.49,0.95519,0.70299,1.20381,0.96383,0.96774,0.94666,0.62877,1.21125,0.74303,1.62296,0.0004754,0.0004754,0.0004754
79,1343.97,1.05954,0.83034,1.2988,0.96425,0.96774,0.94695,0.64644,1.19384,0.72317,1.61768,0.0004556,0.0004556,0.0004556
80,1360.58,1.05919,0.8012,1.24539,0.96447,0.96774,0.94616,0.65746,1.14904,0.70856,1.57527,0.0004358,0.0004358,0.0004358
81,1377.08,0.99944,0.77515,1.2496,0.96447,0.96774,0.94616,0.65746,1.14904,0.70856,1.57527,0.000416,0.000416,0.000416
82,1393.99,0.94303,0.69006,1.17806,0.96476,0.96774,0.94842,0.68924,1.05429,0.68046,1.47666,0.0003962,0.0003962,0.0003962
83,1410.59,0.99576,0.70966,1.23647,0.96505,0.96774,0.95266,0.70245,0.99613,0.65965,1.409,0.0003764,0.0003764,0.0003764
84,1427.39,0.89347,0.68765,1.14827,0.96518,0.96774,0.95446,0.72554,0.96512,0.6497,1.36325,0.0003566,0.0003566,0.0003566
85,1444,0.97655,0.73461,1.24674,0.96518,0.96774,0.95446,0.72554,0.96512,0.6497,1.36325,0.0003368,0.0003368,0.0003368
86,1460.65,0.97149,0.73219,1.22912,0.96541,0.96774,0.95614,0.71313,0.96558,0.64715,1.35802,0.000317,0.000317,0.000317
87,1477.01,0.92161,0.72259,1.19865,0.96561,0.96774,0.95653,0.69059,1.02228,0.65386,1.41089,0.0002972,0.0002972,0.0002972
88,1493.51,0.88496,0.69662,1.15596,0.96549,0.96774,0.9521,0.68544,1.06826,0.66543,1.46145,0.0002774,0.0002774,0.0002774
89,1509.74,1.0339,0.78049,1.27911,0.96549,0.96774,0.9521,0.68544,1.06826,0.66543,1.46145,0.0002576,0.0002576,0.0002576
90,1525.97,0.92336,0.76055,1.18077,0.96543,0.96774,0.95281,0.68587,1.10434,0.68204,1.50198,0.0002378,0.0002378,0.0002378
91,1542.46,0.90479,0.87135,1.19675,0.96543,0.96774,0.95185,0.68303,1.11156,0.69353,1.51146,0.000218,0.000218,0.000218
92,1559.84,0.86462,0.71992,1.15555,0.96537,0.96774,0.95156,0.67205,1.11578,0.70505,1.5201,0.0001982,0.0001982,0.0001982
93,1580.26,0.87978,0.73831,1.16809,0.96537,0.96774,0.95156,0.67205,1.11578,0.70505,1.5201,0.0001784,0.0001784,0.0001784
94,1597.47,0.82786,0.73902,1.14051,0.96527,0.96774,0.95185,0.68254,1.07407,0.69925,1.47906,0.0001586,0.0001586,0.0001586
95,1614.52,0.88762,0.72078,1.19715,0.96523,0.96774,0.95233,0.69648,1.00268,0.6853,1.41041,0.0001388,0.0001388,0.0001388
96,1631.48,0.81625,0.64935,1.10957,0.96528,0.96774,0.95425,0.72047,0.9256,0.66715,1.34155,0.000119,0.000119,0.000119
97,1649.06,0.87022,0.70997,1.17271,0.96528,0.96774,0.95425,0.72047,0.9256,0.66715,1.34155,9.92e-05,9.92e-05,9.92e-05
98,1666.13,0.88345,0.73403,1.18563,0.96505,0.96774,0.95608,0.72385,0.88233,0.65993,1.3055,7.94e-05,7.94e-05,7.94e-05
99,1682.59,0.80162,0.65974,1.13639,0.96492,0.96774,0.95985,0.74837,0.84469,0.65647,1.27619,5.96e-05,5.96e-05,5.96e-05
100,1698.54,0.83321,0.64821,1.10516,0.9646,0.96774,0.95737,0.74739,0.82668,0.65689,1.26095,3.98e-05,3.98e-05,3.98e-05
