epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1461.17,1.25256,0.97154,1.51871,0.72176,0.66157,0.71844,0.32694,1.99699,1.50091,2.07643,0.000636762,0.000636762,0.000636762
58,1486.57,1.25363,1.01165,1.48722,0.67366,0.59302,0.64459,0.29583,2.01723,1.57038,2.13306,0.000622615,0.000622615,0.000622615
59,1512.1,1.28127,1.03702,1.53762,0.77873,0.65284,0.72369,0.32798,2.08169,1.46086,2.21312,0.000608468,0.000608468,0.000608468
60,1537.51,1.24531,0.97488,1.48367,0.78333,0.65705,0.72537,0.34,1.98696,1.38163,2.16086,0.000594321,0.000594321,0.000594321
61,1562.93,1.18437,0.93623,1.44827,0.83419,0.60591,0.73069,0.34598,1.95013,1.35508,2.0939,0.000580174,0.000580174,0.000580174
62,1588.57,1.24704,0.99543,1.48725,0.84891,0.63373,0.73436,0.35385,1.95047,1.36094,2.09234,0.000566027,0.000566027,0.000566027
63,1614.26,1.21437,0.96123,1.47581,0.67906,0.66526,0.70667,0.32472,1.99004,1.46869,2.17433,0.00055188,0.00055188,0.00055188
64,1639.87,1.1811,0.94301,1.42183,0.73667,0.58084,0.6807,0.33529,1.90732,1.43542,2.11263,0.000537733,0.000537733,0.000537733
65,1665.52,1.22318,1.00322,1.47187,0.72268,0.60284,0.70026,0.33928,1.88766,1.42432,2.08827,0.000523586,0.000523586,0.000523586
66,1690.82,1.17808,0.96757,1.44772,0.87171,0.58296,0.73378,0.35843,1.91627,1.33572,2.09899,0.000509438,0.000509438,0.000509438
67,1716.37,1.22392,0.97881,1.47922,0.88674,0.58337,0.73316,0.36219,1.89853,1.33379,2.07111,0.000495291,0.000495291,0.000495291
68,1741.81,1.13848,0.89871,1.40061,0.77599,0.57625,0.70768,0.35734,1.90782,1.32473,2.09117,0.000481144,0.000481144,0.000481144
69,1767.33,1.16303,0.91157,1.432,0.79011,0.59955,0.71114,0.32953,2.03118,1.42645,2.19389,0.000466997,0.000466997,0.000466997
