epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1395.38,0.9909,0.73942,1.23838,0.8236,0.83333,0.72578,0.47278,1.44264,1.37119,2.03441,0.0002378,0.0002378,0.0002378
91,1410.79,1.05531,0.85045,1.26764,0.82275,0.83333,0.72617,0.47284,1.43847,1.40442,2.04566,0.000218,0.000218,0.000218
92,1425.98,0.96253,0.84594,1.20844,0.82265,0.83333,0.72689,0.45409,1.46445,1.45144,2.11084,0.0001982,0.0001982,0.0001982
93,1441.2,0.86299,0.74299,1.15896,0.82265,0.83333,0.72689,0.45409,1.46445,1.45144,2.11084,0.0001784,0.0001784,0.0001784
94,1456.21,0.8772,0.80502,1.16928,0.82388,0.83333,0.72705,0.43163,1.50147,1.45753,2.20379,0.0001586,0.0001586,0.0001586
95,1471.41,0.90001,0.78047,1.1879,0.82467,0.83333,0.72753,0.42322,1.53148,1.47703,2.2656,0.0001388,0.0001388,0.0001388
96,1486.57,0.83392,0.72047,1.13154,0.82519,0.83333,0.72744,0.42319,1.53327,1.49764,2.26783,0.000119,0.000119,0.000119
97,1501.69,0.91378,0.73233,1.17859,0.82519,0.83333,0.72744,0.42319,1.53327,1.49764,2.26783,9.92e-05,9.92e-05,9.92e-05
98,1516.98,0.87545,0.72962,1.18025,0.825,0.83333,0.72751,0.43171,1.51076,1.50818,2.23034,7.94e-05,7.94e-05,7.94e-05
99,1532.14,0.88498,0.68817,1.15697,0.82453,0.83333,0.72778,0.45424,1.47517,1.51172,2.1623,5.96e-05,5.96e-05,5.96e-05
100,1547.3,0.85386,0.67136,1.11144,0.82443,0.83333,0.72774,0.45423,1.45757,1.50908,2.1374,3.98e-05,3.98e-05,3.98e-05
